OG0006824	Athaliana_TAIR10||AT1G63970.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12) # plastid
OG0004924	Athaliana_TAIR10||AT2G33220.1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 # mitointer
OG0004924	Athaliana_TAIR10||AT1G04630.1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 # mitointer
OG0002476	Athaliana_TAIR10||AT2G38670.1	Ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14)
OG0001431	Athaliana_TAIR10||AT3G19480.1	Uncurated
OG0001431	Athaliana_TAIR10||AT1G17745.2	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) # plastid
OG0001431	Athaliana_TAIR10||AT4G34200.1	Uncurated
OG0003209	Athaliana_TAIR10||AT1G48605.1	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36)
OG0003209	Athaliana_TAIR10||AT3G18030.1	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36)
OG0004289	Athaliana_TAIR10||AT1G31860.1	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31) # plastid
OG0006479	Athaliana_TAIR10||AT3G47390.1	5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193) / Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) # plastid
OG0004213	Athaliana_TAIR10||AT4G16130.1	L-arabinokinase (EC 2.7.1.46)
OG0004213	Athaliana_TAIR10||AT3G42850.1	Uncurated
OG0000709	Athaliana_TAIR10||AT5G56630.1	6-phosphofructokinase (EC 2.7.1.11) # cytosol
OG0000709	Athaliana_TAIR10||AT5G47810.1	6-phosphofructokinase (EC 2.7.1.11) # cytosol
OG0000709	Athaliana_TAIR10||AT4G32840.1	6-phosphofructokinase (EC 2.7.1.11) # cytosol
OG0000709	Athaliana_TAIR10||AT4G26270.1	6-phosphofructokinase (EC 2.7.1.11) # cytosol
OG0000709	Athaliana_TAIR10||AT4G29220.1	6-phosphofructokinase (EC 2.7.1.11) # cytosol
OG0000709	Athaliana_TAIR10||AT5G61580.1	6-phosphofructokinase (EC 2.7.1.11) # plastid
OG0003559	Athaliana_TAIR10||AT4G17260.1	L-lactate dehydrogenase (EC 1.1.1.27) # cytosol
OG0008186	Athaliana_TAIR10||AT2G16790.1	Gluconokinase (EC 2.7.1.12) # cytosol
OG0004129	Athaliana_TAIR10||AT1G06570.1	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) # cytosol # plastid
OG0000456	Athaliana_TAIR10||AT1G70290.1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12)
OG0000456	Athaliana_TAIR10||AT1G68020.2	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12)
OG0000456	Athaliana_TAIR10||AT1G23870.1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12)
OG0000456	Athaliana_TAIR10||AT1G06410.1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12)
OG0000456	Athaliana_TAIR10||AT1G60140.1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12) # peroxisome
OG0000456	Athaliana_TAIR10||AT2G18700.1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12) # cytosol # mitochondria # nucleus
OG0000456	Athaliana_TAIR10||AT4G17770.1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15) / Trehalose-6-phosphate phosphatase (EC 3.1.3.12)
OG0004258	Athaliana_TAIR10||ATMG01280.1	Cytochrome c oxidase polypeptide II (EC 1.9.3.1) # mitointer
OG0004258	Athaliana_TAIR10||AT2G07695.1	Cytochrome c oxidase polypeptide II (EC 1.9.3.1) # mitointer
OG0004258	Athaliana_TAIR10||ATMG00160.1	Cytochrome c oxidase polypeptide II (EC 1.9.3.1) # mitointer
OG0001912	Athaliana_TAIR10||AT3G06350.1	3-dehydroquinate dehydratase I (EC 4.2.1.10) / Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25) # plastid
OG0005276	Athaliana_TAIR10||AT3G54250.1	Diphosphomevalonate decarboxylase (EC 4.1.1.33)
OG0005276	Athaliana_TAIR10||AT2G38700.1	Diphosphomevalonate decarboxylase (EC 4.1.1.33) # peroxisome
OG0002951	Athaliana_TAIR10||AT3G07690.1	Uncurated
OG0002951	Athaliana_TAIR10||AT2G41540.1	Glycerol-3-phosphate dehydrogenase [NAD+] (EC 1.1.1.8) # cytosol
OG0007341	Athaliana_TAIR10||AT5G04360.1	Starch debranching enzyme, pullulanase (EC 3.2.1.142) # plastid
OG0004091	Athaliana_TAIR10||AT5G09650.1	Inorganic pyrophosphatase (EC 3.6.1.1) # plastid
OG0002216	Athaliana_TAIR10||AT3G02350.1	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43)
OG0002216	Athaliana_TAIR10||AT3G25140.1	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43)
OG0003177	Athaliana_TAIR10||AT1G62180.1	Adenylyl-sulfate reductase [glutathione] (EC 1.8.4.9) # plastid
OG0003177	Athaliana_TAIR10||AT4G21990.1	Adenylyl-sulfate reductase [glutathione] (EC 1.8.4.9)
OG0003177	Athaliana_TAIR10||AT4G04610.1	Adenylyl-sulfate reductase [glutathione] (EC 1.8.4.9) # plastid
OG0004908	Athaliana_TAIR10||AT3G58750.1	Citrate synthase (si) (EC 2.3.3.1) # peroxisome
OG0004908	Athaliana_TAIR10||AT3G58740.1	Citrate synthase (si) (EC 2.3.3.1) # peroxisome
OG0004908	Athaliana_TAIR10||AT2G42790.1	Citrate synthase (si) (EC 2.3.3.1) # peroxisome
OG0000182	Athaliana_TAIR10||AT4G00040.1	Uncurated
OG0000182	Athaliana_TAIR10||AT5G13930.1	Chalcone synthase (EC 2.3.1.74) # nucleus # endoplasm
OG0000182	Athaliana_TAIR10||AT1G02050.1	Uncurated
OG0000182	Athaliana_TAIR10||AT4G34850.1	Uncurated
OG0001286	Athaliana_TAIR10||AT2G28630.1	Very-long-chain 3-oxoacyl-CoA synthase (EC 2.3.1.199)
OG0001286	Athaliana_TAIR10||AT1G07720.1	Very-long-chain 3-oxoacyl-CoA synthase (EC 2.3.1.199)
OG0001286	Athaliana_TAIR10||AT5G04530.1	Very-long-chain 3-oxoacyl-CoA synthase (EC 2.3.1.199)
OG0007941	Athaliana_TAIR10||AT1G55510.1	Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4) # mitochondria
OG0007941	Athaliana_TAIR10||AT3G13450.1	Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4) # mitochondria
OG0000471	Athaliana_TAIR10||AT1G73540.1	Uncurated
OG0000471	Athaliana_TAIR10||AT3G12600.1	Uncurated
OG0000471	Athaliana_TAIR10||AT1G18300.1	NADH pyrophosphatase (EC 3.6.1.22)
OG0000471	Athaliana_TAIR10||AT1G14860.1	Uncurated
OG0000471	Athaliana_TAIR10||AT2G01670.1	Uncurated
OG0000471	Athaliana_TAIR10||AT3G26690.1	Uncurated
OG0000471	Athaliana_TAIR10||AT1G12880.1	Uncurated
OG0002841	Athaliana_TAIR10||AT4G11820.2	Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)
OG0006716	Athaliana_TAIR10||AT1G03600.1	Photosystem II protein Psb27 # plastid
OG0002982	Athaliana_TAIR10||AT5G47030.1	ATP synthase delta' chain (EC 3.6.3.14) # mitointer
OG0002795	Athaliana_TAIR10||AT1G25380.1	NAD and other nucleotides transport (of mitochondrial carrier family; TC 2.A.29.10.10) # mitochondria
OG0002795	Athaliana_TAIR10||AT2G47490.1	NAD and other nucleotides transport (of mitochondrial carrier family; TC 2.A.29.10.10) # plastid
OG0006701	Athaliana_TAIR10||AT3G47833.1	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH7 # mitochondria
OG0006701	Athaliana_TAIR10||AT5G62575.2	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH7 # mitochondria
OG0006174	Athaliana_TAIR10||AT1G78690.1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51) # cellwall
OG0005035	Athaliana_TAIR10||AT2G45300.1	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19) # plastid
OG0005035	Athaliana_TAIR10||AT1G48860.1	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19) # plastid
OG0006263	Athaliana_TAIR10||AT5G27450.1	Mevalonate kinase (EC 2.7.1.36) # cytosol
OG0004048	Athaliana_TAIR10||AT2G05140.1	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21) # plastid
OG0004048	Athaliana_TAIR10||AT2G37690.1	Phosphoribosylaminoimidazole carboxylase ATPase subunit (EC 4.1.1.21) / Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21) # plastid
OG0001412	Athaliana_TAIR10||AT1G11720.2	Starch synthase, ADP-glucose transglucosylase (EC 2.4.1.21) # plastid
OG0001412	Athaliana_TAIR10||AT4G18240.1	Starch synthase, ADP-glucose transglucosylase (EC 2.4.1.21) # plastid
OG0006694	Athaliana_TAIR10||AT3G01640.1	Glucuronokinase (EC 2.7.1.43)
OG0006694	Athaliana_TAIR10||AT5G14470.1	Glucuronokinase (EC 2.7.1.43)
OG0000443	Athaliana_TAIR10||AT5G24760.1	Uncurated
OG0000443	Athaliana_TAIR10||AT1G64710.1	Uncurated
OG0000443	Athaliana_TAIR10||AT5G43940.2	Uncurated
OG0000443	Athaliana_TAIR10||AT1G32780.1	Uncurated
OG0000443	Athaliana_TAIR10||AT1G77120.1	Alcohol dehydrogenase (EC 1.1.1.1)
OG0000162	Athaliana_TAIR10||AT5G09640.1	Sinapoylglucose--choline O-sinapoyltransferase (EC 2.3.1.91)
OG0000162	Athaliana_TAIR10||AT3G25420.1	Uncurated
OG0000162	Athaliana_TAIR10||AT2G22990.3	Sinapoylglucose--malate O-sinapoyltransferase (EC 2.3.1.92) / Sinapoylglucose--sinapoylglucose O-sinapoyltransferase (EC 2.3.1.103)
OG0000162	Athaliana_TAIR10||AT2G22970.3	Uncurated
OG0000162	Athaliana_TAIR10||AT3G10450.1	Uncurated
OG0000162	Athaliana_TAIR10||AT3G12203.1	Uncurated
OG0000162	Athaliana_TAIR10||AT2G22920.2	Uncurated
OG0000162	Athaliana_TAIR10||AT2G22960.1	Uncurated
OG0000162	Athaliana_TAIR10||AT1G73310.1	Uncurated
OG0000162	Athaliana_TAIR10||AT3G12240.1	Uncurated
OG0000162	Athaliana_TAIR10||AT1G73270.1	Uncurated
OG0000162	Athaliana_TAIR10||AT1G73290.1	Uncurated
OG0000162	Athaliana_TAIR10||AT2G22980.4	Sinapoylglucose--sinapoylglucose O-sinapoyltransferase (EC 2.3.1.103)
OG0000162	Athaliana_TAIR10||AT3G12230.1	Uncurated
OG0000162	Athaliana_TAIR10||AT3G12220.1	Uncurated
OG0000162	Athaliana_TAIR10||AT1G73280.1	Uncurated
OG0000162	Athaliana_TAIR10||AT1G33540.1	Uncurated
OG0000162	Athaliana_TAIR10||AT2G23000.1	Uncurated
OG0000162	Athaliana_TAIR10||AT1G73300.1	Uncurated
OG0000162	Athaliana_TAIR10||AT5G36180.1	Uncurated
OG0000162	Athaliana_TAIR10||AT4G12910.1	Uncurated
OG0000162	Athaliana_TAIR10||AT2G23010.1	Sinapoylglucose--sinapoylglucose O-sinapoyltransferase (EC 2.3.1.103)
OG0001136	Athaliana_TAIR10||AT3G58790.1	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43)
OG0001136	Athaliana_TAIR10||AT5G54690.1	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43) # golgi
OG0001136	Athaliana_TAIR10||AT3G01040.1	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43)
OG0001136	Athaliana_TAIR10||AT5G15470.1	Polygalacturonate 4-alpha-galacturonosyltransferase (EC 2.4.1.43)
OG0001344	Athaliana_TAIR10||AT2G42600.1	Phosphoenolpyruvate carboxylase (EC 4.1.1.31) # cytosol
OG0001344	Athaliana_TAIR10||AT3G14940.1	Phosphoenolpyruvate carboxylase (EC 4.1.1.31) # cytosol
OG0001344	Athaliana_TAIR10||AT1G53310.1	Phosphoenolpyruvate carboxylase (EC 4.1.1.31) # cytosol
OG0000084	Athaliana_TAIR10||AT2G03750.1	Uncurated
OG0000084	Athaliana_TAIR10||AT1G18590.1	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-) # cytosol
OG0000084	Athaliana_TAIR10||AT2G03760.1	Uncurated
OG0000084	Athaliana_TAIR10||AT4G26280.1	Uncurated
OG0000084	Athaliana_TAIR10||AT2G14920.1	Uncurated
OG0000084	Athaliana_TAIR10||AT3G51210.1	Uncurated
OG0000084	Athaliana_TAIR10||AT5G07000.1	Uncurated
OG0000084	Athaliana_TAIR10||AT5G07010.1	Uncurated
OG0000084	Athaliana_TAIR10||AT3G45080.1	Uncurated
OG0000084	Athaliana_TAIR10||AT2G27570.1	Uncurated
OG0000084	Athaliana_TAIR10||AT3G45070.1	Uncurated
OG0000084	Athaliana_TAIR10||AT1G74090.1	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-) # cytosol
OG0000084	Athaliana_TAIR10||AT1G28170.1	Uncurated
OG0000084	Athaliana_TAIR10||AT2G03770.1	Uncurated
OG0000084	Athaliana_TAIR10||AT1G13430.1	Uncurated
OG0000084	Athaliana_TAIR10||AT5G43690.1	Uncurated
OG0000084	Athaliana_TAIR10||AT1G13420.1	Uncurated
OG0000084	Athaliana_TAIR10||AT1G74100.1	Desulfoglucosinolate sulfotransferase (EC 2.8.2.-) # cytosol
OG0001445	Athaliana_TAIR10||AT3G55440.1	Triosephosphate isomerase (EC 5.3.1.1) # mitochondria
OG0001445	Athaliana_TAIR10||AT2G21170.1	Triosephosphate isomerase (EC 5.3.1.1) # cytosol # plastid # mitochondria
OG0004470	Athaliana_TAIR10||AT4G24040.1	Trehalase (EC 3.2.1.28)
OG0007150	Athaliana_TAIR10||AT2G05830.1	Methylthioribose-1-phosphate isomerase (EC 5.3.1.23) # cytosol
OG0005449	Athaliana_TAIR10||AT5G55810.2	Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1), eukaryotic PNAT family / Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18), eukaryotic PNAT family
OG0004049	Athaliana_TAIR10||AT4G05180.1	Photosystem II oxygen evolving complex protein PsbQ # plastid
OG0004049	Athaliana_TAIR10||AT4G21280.2	Photosystem II oxygen evolving complex protein PsbQ # plastid
OG0002552	Athaliana_TAIR10||AT5G48230.2	Acetyl-CoA acetyltransferase (EC 2.3.1.9) # cytosol
OG0002552	Athaliana_TAIR10||AT5G47720.2	Acetyl-CoA acetyltransferase (EC 2.3.1.9) # cytosol # peroxisome
OG0001906	Athaliana_TAIR10||AT3G28200.1	Uncurated
OG0001906	Athaliana_TAIR10||AT1G24110.1	Uncurated
OG0001906	Athaliana_TAIR10||AT4G17690.1	Uncurated
OG0001906	Athaliana_TAIR10||AT5G47000.1	Peroxidase (EC 1.11.1.7)
OG0001906	Athaliana_TAIR10||AT5G40150.1	Uncurated
OG0004597	Athaliana_TAIR10||AT1G51040.1	Phosphatidylinositol 4-kinase alpha (EC 2.7.1.67)
OG0004597	Athaliana_TAIR10||AT1G49340.1	Phosphatidylinositol 4-kinase alpha (EC 2.7.1.67) # nucleus
OG0000540	Athaliana_TAIR10||AT4G26520.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # cytosol
OG0000540	Athaliana_TAIR10||AT2G21330.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # plastid
OG0000540	Athaliana_TAIR10||AT2G01140.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # plastid
OG0000540	Athaliana_TAIR10||AT5G03690.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # plastid
OG0000540	Athaliana_TAIR10||AT2G36460.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # cytosol
OG0000540	Athaliana_TAIR10||AT4G38970.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # plastid
OG0000540	Athaliana_TAIR10||AT3G52930.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # cytosol
OG0000540	Athaliana_TAIR10||AT4G26530.1	Fructose-bisphosphate aldolase class I (EC 4.1.2.13) # cytosol
OG0004092	Athaliana_TAIR10||AT2G21610.1	Pectinesterase (EC 3.1.1.11)
OG0004399	Athaliana_TAIR10||AT1G16350.1	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) # cytosol
OG0004399	Athaliana_TAIR10||AT1G79470.1	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) # cytosol
OG0004150	Athaliana_TAIR10||AT2G35040.1	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) # plastid
OG0005936	Athaliana_TAIR10||AT4G24620.1	Glucose-6-phosphate isomerase (EC 5.3.1.9) # plastid
OG0002739	Athaliana_TAIR10||AT1G22170.1	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (EC 5.4.2.11) # plastid
OG0002739	Athaliana_TAIR10||AT1G78050.1	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (EC 5.4.2.11) # plastid
OG0001332	Athaliana_TAIR10||AT5G14590.1	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) # mitochondria
OG0001332	Athaliana_TAIR10||AT1G54340.1	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) # peroxisome
OG0001332	Athaliana_TAIR10||AT1G65930.1	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) # cytosol # plastid
OG0002075	Athaliana_TAIR10||AT1G18500.1	2-isopropylmalate synthase (EC 2.3.3.13) # plastid
OG0002075	Athaliana_TAIR10||AT1G74040.1	2-isopropylmalate synthase (EC 2.3.3.13) # plastid
OG0002075	Athaliana_TAIR10||AT5G23020.1	2-isopropylmalate synthase (EC 2.3.3.13) / Methylthioalkylmalate synthase (EC 2.3.3.-) # plastid
OG0002075	Athaliana_TAIR10||AT5G23010.1	2-isopropylmalate synthase (EC 2.3.3.13) / Methylthioalkylmalate synthase (EC 2.3.3.-) # plastid
OG0001775	Athaliana_TAIR10||AT4G28060.1	Cytochrome c oxidase subunit 6b # mitointer
OG0001775	Athaliana_TAIR10||AT5G57815.1	Uncurated
OG0001775	Athaliana_TAIR10||AT1G22450.1	Cytochrome c oxidase subunit 6b # mitointer
OG0001775	Athaliana_TAIR10||AT1G32710.1	Uncurated
OG0002647	Athaliana_TAIR10||ATCG00280.1	Photosystem II CP43 protein (PsbC) # plastid
OG0005859	Athaliana_TAIR10||AT4G17830.2	Acetylornithine deacetylase (EC 3.5.1.16) # cytosol
OG0004257	Athaliana_TAIR10||AT2G33040.1	ATP synthase gamma chain (EC 3.6.3.14) # mitointer
OG0006484	Athaliana_TAIR10||AT3G54690.1	Arabinose 5-phosphate isomerase (EC 5.3.1.13)
OG0004314	Athaliana_TAIR10||AT1G31070.2	Uncurated
OG0004314	Athaliana_TAIR10||AT2G35020.1	UDP-sugar pyrophosphorylase (EC 2.7.7.64)
OG0007756	Athaliana_TAIR10||AT4G35250.1	Putative chaperon-like protein Ycf39 for quinone binding in Photosystem II # plastid
OG0006246	Athaliana_TAIR10||AT3G21720.1	Isocitrate lyase (EC 4.1.3.1), group II (plants and fungi) # peroxisome
OG0007507	Athaliana_TAIR10||AT2G26930.1	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148) # plastid
OG0006564	Athaliana_TAIR10||AT1G30380.1	photosystem I subunit X (PsaK, PsaK1) # plastid
OG0000805	Athaliana_TAIR10||AT2G46860.1	Inorganic pyrophosphatase (EC 3.6.1.1)
OG0000805	Athaliana_TAIR10||AT2G18230.1	Inorganic pyrophosphatase (EC 3.6.1.1)
OG0000805	Athaliana_TAIR10||AT4G01480.1	Inorganic pyrophosphatase (EC 3.6.1.1)
OG0000805	Athaliana_TAIR10||AT1G01050.1	Inorganic pyrophosphatase (EC 3.6.1.1) # cytosol
OG0000805	Athaliana_TAIR10||AT3G53620.1	Inorganic pyrophosphatase (EC 3.6.1.1) # cytosol
OG0002481	Athaliana_TAIR10||AT5G05730.2	Anthranilate synthase, aminase component (EC 4.1.3.27) # plastid
OG0002481	Athaliana_TAIR10||AT2G29690.1	Anthranilate synthase, aminase component (EC 4.1.3.27) # plastid
OG0002481	Athaliana_TAIR10||AT3G55870.1	Anthranilate synthase, aminase component (EC 4.1.3.27) # plastid
OG0005764	Athaliana_TAIR10||AT5G04620.2	8-amino-7-oxononanoate synthase (EC 2.3.1.47) # cytosol
OG0003930	Athaliana_TAIR10||AT1G62640.1	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180) # plastid
OG0008551	Athaliana_TAIR10||AT5G64380.1	Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11) # plastid
OG0007771	Athaliana_TAIR10||AT4G31760.1	Peroxidase (EC 1.11.1.7)
OG0007771	Athaliana_TAIR10||AT2G24800.1	Peroxidase (EC 1.11.1.7)
OG0004223	Athaliana_TAIR10||AT1G09795.1	ATP phosphoribosyltransferase (EC 2.4.2.17) # plastid
OG0004223	Athaliana_TAIR10||AT1G58080.1	ATP phosphoribosyltransferase (EC 2.4.2.17) # plastid
OG0004233	Athaliana_TAIR10||AT1G03475.1	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3) # plastid
OG0004233	Athaliana_TAIR10||AT4G03205.2	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)
OG0006792	Athaliana_TAIR10||AT5G37850.1	Pyridoxal kinase (EC 2.7.1.35) # cytosol # plastid
OG0010276	Athaliana_TAIR10||AT2G46390.1	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH8 # mitochondria
OG0002186	Athaliana_TAIR10||AT4G33680.1	L,L-diaminopimelate aminotransferase (EC 2.6.1.83) # plastid
OG0002186	Athaliana_TAIR10||AT2G13810.1	L,L-diaminopimelate aminotransferase (EC 2.6.1.83) # plastid
OG0000724	Athaliana_TAIR10||AT1G52220.1	Uncurated
OG0000724	Athaliana_TAIR10||AT4G38100.1	Uncurated
OG0000724	Athaliana_TAIR10||AT2G46820.1	photosystem I subunit PsaP # plastid
OG0000724	Athaliana_TAIR10||AT4G01150.1	Uncurated
OG0003234	Athaliana_TAIR10||AT5G57850.1	Aminodeoxychorismate lyase (EC 4.1.3.38) # plastid
OG0006378	Athaliana_TAIR10||AT4G39120.1	Histidinol-phosphatase [alternative form] (EC 3.1.3.15) # plastid
OG0007542	Athaliana_TAIR10||AT5G03860.1	Malate synthase (EC 2.3.3.9)
OG0004915	Athaliana_TAIR10||ATCG00550.1	Photosystem II protein PsbJ # plastid
OG0001080	Athaliana_TAIR10||AT4G10120.1	Sucrose-phosphate synthase (EC 2.4.1.14)
OG0001080	Athaliana_TAIR10||AT1G04920.1	Sucrose-phosphate synthase (EC 2.4.1.14)
OG0001080	Athaliana_TAIR10||AT5G11110.1	Sucrose-phosphate synthase (EC 2.4.1.14)
OG0001080	Athaliana_TAIR10||AT5G20280.1	Sucrose-phosphate synthase (EC 2.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT5G51690.1	Uncurated
OG0000340	Athaliana_TAIR10||AT4G11280.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT5G65800.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT3G49700.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT1G01480.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT2G22810.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT1G62960.1	Uncurated
OG0000340	Athaliana_TAIR10||AT4G26200.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT4G08040.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT3G61510.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0000340	Athaliana_TAIR10||AT4G37770.1	1-aminocyclopropane-1-carboxylate synthase (EC 4.4.1.14) # cytosol
OG0003801	Athaliana_TAIR10||AT3G55010.1	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) # plastid
OG0003103	Athaliana_TAIR10||AT5G40810.1	ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit # mitointer
OG0003103	Athaliana_TAIR10||AT3G27240.1	ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit # mitointer
OG0006680	Athaliana_TAIR10||AT1G17160.1	Ribokinase (EC 2.7.1.12) # plastid
OG0007288	Athaliana_TAIR10||AT3G06850.1	Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168) # mitochondria
